shift_id,date,shift,unit,nurse_id,nurse_name,license_type,is_charge_nurse,nurses_on_duty_total,unit_patient_count,nurse_patient_assignment,ratio_as_recorded,charge_nurse_included_error,is_shift_violation,legal_max_ratio,notes
SH-1768,2024-09-02,Night (19:00-07:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,3,17,5.67,5.67,False,False,6,
SH-1768,2024-09-02,Night (19:00-07:00),Psychiatric,RN-PSY-004,Nina Green,RN,False,3,17,5.67,5.67,False,False,6,
SH-1769,2024-09-03,Day (07:00-19:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,5,10,2,2.0,False,False,2,
SH-1769,2024-09-03,Day (07:00-19:00),ICU,RN-ICU-002,James Park,RN,False,5,10,2,2.0,False,False,2,
SH-1769,2024-09-03,Day (07:00-19:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,5,10,2,2.0,False,False,2,
SH-1769,2024-09-03,Day (07:00-19:00),ICU,RN-ICU-005,Angela Reyes,RN,False,5,10,2,2.0,False,False,2,
SH-1769,2024-09-03,Day (07:00-19:00),ICU,RN-ICU-006,Thomas Chen,RN,False,5,10,2,2.0,False,False,2,
SH-1770,2024-09-03,Day (07:00-19:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,22,4.4,4.4,False,False,5,
SH-1770,2024-09-03,Day (07:00-19:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,22,4.4,4.4,False,False,5,
SH-1770,2024-09-03,Day (07:00-19:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,22,4.4,4.4,False,False,5,
SH-1770,2024-09-03,Day (07:00-19:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,22,4.4,4.4,False,False,5,
SH-1770,2024-09-03,Day (07:00-19:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,22,4.4,4.4,False,False,5,
SH-1771,2024-09-03,Day (07:00-19:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,4,10,2.5,2.5,False,False,3,
SH-1771,2024-09-03,Day (07:00-19:00),Step-Down,RN-SD-003,Barry White,RN,False,4,10,2.5,2.5,False,False,3,
SH-1771,2024-09-03,Day (07:00-19:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,4,10,2.5,2.5,False,False,3,
SH-1771,2024-09-03,Day (07:00-19:00),Step-Down,RN-SD-005,Phil Owens,RN,False,4,10,2.5,2.5,False,False,3,
SH-1772,2024-09-03,Day (07:00-19:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,18,3.6,3.6,False,False,4,
SH-1772,2024-09-03,Day (07:00-19:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,18,3.6,3.6,False,False,4,
SH-1772,2024-09-03,Day (07:00-19:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,18,3.6,3.6,False,False,4,
SH-1772,2024-09-03,Day (07:00-19:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,18,3.6,3.6,False,False,4,
SH-1772,2024-09-03,Day (07:00-19:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,18,3.6,3.6,False,False,4,
SH-1773,2024-09-03,Day (07:00-19:00),ED,RN-ED-002,Cath Dennis,RN,False,2,6,3,3.0,False,False,4,
SH-1773,2024-09-03,Day (07:00-19:00),ED,RN-ED-003,Mike Chan,RN,False,2,6,3,3.0,False,False,4,
SH-1774,2024-09-03,Day (07:00-19:00),Psychiatric,RN-PSY-002,Amy West,RN,False,2,9,4.5,4.5,False,False,6,
SH-1774,2024-09-03,Day (07:00-19:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,2,9,4.5,4.5,False,False,6,
SH-1775,2024-09-03,Night (19:00-07:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,4,7,1.75,1.75,False,False,2,
SH-1775,2024-09-03,Night (19:00-07:00),ICU,RN-ICU-002,James Park,RN,False,4,7,1.75,1.75,False,False,2,
SH-1775,2024-09-03,Night (19:00-07:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,4,7,1.75,1.75,False,False,2,
SH-1775,2024-09-03,Night (19:00-07:00),ICU,RN-ICU-005,Angela Reyes,RN,False,4,7,1.75,1.75,False,False,2,
SH-1776,2024-09-03,Night (19:00-07:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,24,4.8,4.8,False,False,5,
SH-1776,2024-09-03,Night (19:00-07:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,24,4.8,4.8,False,False,5,
SH-1776,2024-09-03,Night (19:00-07:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,24,4.8,4.8,False,False,5,
SH-1776,2024-09-03,Night (19:00-07:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,24,4.8,4.8,False,False,5,
SH-1776,2024-09-03,Night (19:00-07:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,24,4.8,4.8,False,False,5,
SH-1777,2024-09-03,Night (19:00-07:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,4,11,2.75,2.75,False,False,3,
SH-1777,2024-09-03,Night (19:00-07:00),Step-Down,RN-SD-003,Barry White,RN,False,4,11,2.75,2.75,False,False,3,
SH-1777,2024-09-03,Night (19:00-07:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,4,11,2.75,2.75,False,False,3,
SH-1777,2024-09-03,Night (19:00-07:00),Step-Down,RN-SD-005,Phil Owens,RN,False,4,11,2.75,2.75,False,False,3,
SH-1778,2024-09-03,Night (19:00-07:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,4,13,3.25,3.25,False,False,4,
SH-1778,2024-09-03,Night (19:00-07:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,4,13,3.25,3.25,False,False,4,
SH-1778,2024-09-03,Night (19:00-07:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,4,13,3.25,3.25,False,False,4,
SH-1778,2024-09-03,Night (19:00-07:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,4,13,3.25,3.25,False,False,4,
SH-1779,2024-09-03,Night (19:00-07:00),ED,RN-ED-002,Cath Dennis,RN,False,2,7,3.5,3.5,False,False,4,
SH-1779,2024-09-03,Night (19:00-07:00),ED,RN-ED-003,Mike Chan,RN,False,2,7,3.5,3.5,False,False,4,
SH-1780,2024-09-03,Night (19:00-07:00),Psychiatric,RN-PSY-002,Amy West,RN,False,3,17,5.67,5.67,False,False,6,
SH-1780,2024-09-03,Night (19:00-07:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,3,17,5.67,5.67,False,False,6,
SH-1780,2024-09-03,Night (19:00-07:00),Psychiatric,RN-PSY-004,Nina Green,RN,False,3,17,5.67,5.67,False,False,6,
SH-1781,2024-09-04,Day (07:00-19:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,4,5,1.25,1.25,False,False,2,
SH-1781,2024-09-04,Day (07:00-19:00),ICU,RN-ICU-002,James Park,RN,False,4,5,1.25,1.25,False,False,2,
SH-1781,2024-09-04,Day (07:00-19:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,4,5,1.25,1.25,False,False,2,
SH-1781,2024-09-04,Day (07:00-19:00),ICU,RN-ICU-005,Angela Reyes,RN,False,4,5,1.25,1.25,False,False,2,
SH-1782,2024-09-04,Day (07:00-19:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,23,4.6,4.6,False,False,5,
SH-1782,2024-09-04,Day (07:00-19:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,23,4.6,4.6,False,False,5,
SH-1782,2024-09-04,Day (07:00-19:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,23,4.6,4.6,False,False,5,
SH-1782,2024-09-04,Day (07:00-19:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,23,4.6,4.6,False,False,5,
SH-1782,2024-09-04,Day (07:00-19:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,23,4.6,4.6,False,False,5,
SH-1783,2024-09-04,Day (07:00-19:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,3,6,2,2.0,False,False,3,
SH-1783,2024-09-04,Day (07:00-19:00),Step-Down,RN-SD-003,Barry White,RN,False,3,6,2,2.0,False,False,3,
SH-1783,2024-09-04,Day (07:00-19:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,3,6,2,2.0,False,False,3,
SH-1784,2024-09-04,Day (07:00-19:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,4,13,3.25,3.25,False,False,4,
SH-1784,2024-09-04,Day (07:00-19:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,4,13,3.25,3.25,False,False,4,
SH-1784,2024-09-04,Day (07:00-19:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,4,13,3.25,3.25,False,False,4,
SH-1784,2024-09-04,Day (07:00-19:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,4,13,3.25,3.25,False,False,4,
SH-1785,2024-09-04,Day (07:00-19:00),ED,RN-ED-002,Cath Dennis,RN,False,2,8,4,4.0,False,False,4,
SH-1785,2024-09-04,Day (07:00-19:00),ED,RN-ED-003,Mike Chan,RN,False,2,8,4,4.0,False,False,4,
SH-1786,2024-09-04,Day (07:00-19:00),Psychiatric,RN-PSY-002,Amy West,RN,False,2,9,4.5,4.5,False,False,6,
SH-1786,2024-09-04,Day (07:00-19:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,2,9,4.5,4.5,False,False,6,
SH-1787,2024-09-04,Night (19:00-07:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,5,10,2,2.0,False,False,2,
SH-1787,2024-09-04,Night (19:00-07:00),ICU,RN-ICU-002,James Park,RN,False,5,10,2,2.0,False,False,2,
SH-1787,2024-09-04,Night (19:00-07:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,5,10,2,2.0,False,False,2,
SH-1787,2024-09-04,Night (19:00-07:00),ICU,RN-ICU-005,Angela Reyes,RN,False,5,10,2,2.0,False,False,2,
SH-1787,2024-09-04,Night (19:00-07:00),ICU,RN-ICU-006,Thomas Chen,RN,False,5,10,2,2.0,False,False,2,
SH-1788,2024-09-04,Night (19:00-07:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,6,27,4.5,4.5,False,False,5,
SH-1788,2024-09-04,Night (19:00-07:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,6,27,4.5,4.5,False,False,5,
SH-1788,2024-09-04,Night (19:00-07:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,6,27,4.5,4.5,False,False,5,
SH-1788,2024-09-04,Night (19:00-07:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,6,27,4.5,4.5,False,False,5,
SH-1788,2024-09-04,Night (19:00-07:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,6,27,4.5,4.5,False,False,5,
SH-1788,2024-09-04,Night (19:00-07:00),Med/Surg,RN-MS-007,Carlos Ruiz,LVN,False,6,27,4.5,4.5,False,False,5,
SH-1789,2024-09-04,Night (19:00-07:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,4,9,2.25,2.25,False,False,3,
SH-1789,2024-09-04,Night (19:00-07:00),Step-Down,RN-SD-003,Barry White,RN,False,4,9,2.25,2.25,False,False,3,
SH-1789,2024-09-04,Night (19:00-07:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,4,9,2.25,2.25,False,False,3,
SH-1789,2024-09-04,Night (19:00-07:00),Step-Down,RN-SD-005,Phil Owens,RN,False,4,9,2.25,2.25,False,False,3,
SH-1790,2024-09-04,Night (19:00-07:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,17,3.4,3.4,False,False,4,
SH-1790,2024-09-04,Night (19:00-07:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,17,3.4,3.4,False,False,4,
SH-1790,2024-09-04,Night (19:00-07:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,17,3.4,3.4,False,False,4,
SH-1790,2024-09-04,Night (19:00-07:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,17,3.4,3.4,False,False,4,
SH-1790,2024-09-04,Night (19:00-07:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,17,3.4,3.4,False,False,4,
SH-1791,2024-09-04,Night (19:00-07:00),ED,RN-ED-002,Cath Dennis,RN,False,3,12,4,4.0,False,False,4,
SH-1791,2024-09-04,Night (19:00-07:00),ED,RN-ED-003,Mike Chan,RN,False,3,12,4,4.0,False,False,4,
SH-1791,2024-09-04,Night (19:00-07:00),ED,RN-ED-004,Rosa Diaz,RN,False,3,12,4,4.0,False,False,4,
SH-1792,2024-09-04,Night (19:00-07:00),Psychiatric,RN-PSY-002,Amy West,RN,False,3,18,6,6.0,False,False,6,
SH-1792,2024-09-04,Night (19:00-07:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,3,18,6,6.0,False,False,6,
SH-1792,2024-09-04,Night (19:00-07:00),Psychiatric,RN-PSY-004,Nina Green,RN,False,3,18,6,6.0,False,False,6,
SH-1793,2024-09-05,Day (07:00-19:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,5,9,1.8,1.8,False,False,2,
SH-1793,2024-09-05,Day (07:00-19:00),ICU,RN-ICU-002,James Park,RN,False,5,9,1.8,1.8,False,False,2,
SH-1793,2024-09-05,Day (07:00-19:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,5,9,1.8,1.8,False,False,2,
SH-1793,2024-09-05,Day (07:00-19:00),ICU,RN-ICU-005,Angela Reyes,RN,False,5,9,1.8,1.8,False,False,2,
SH-1793,2024-09-05,Day (07:00-19:00),ICU,RN-ICU-006,Thomas Chen,RN,False,5,9,1.8,1.8,False,False,2,
SH-1794,2024-09-05,Day (07:00-19:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,24,4.8,4.8,False,False,5,
SH-1794,2024-09-05,Day (07:00-19:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,24,4.8,4.8,False,False,5,
SH-1794,2024-09-05,Day (07:00-19:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,24,4.8,4.8,False,False,5,
SH-1794,2024-09-05,Day (07:00-19:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,24,4.8,4.8,False,False,5,
SH-1794,2024-09-05,Day (07:00-19:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,24,4.8,4.8,False,False,5,
SH-1795,2024-09-05,Day (07:00-19:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,3,6,2,2.0,False,False,3,
SH-1795,2024-09-05,Day (07:00-19:00),Step-Down,RN-SD-003,Barry White,RN,False,3,6,2,2.0,False,False,3,
SH-1795,2024-09-05,Day (07:00-19:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,3,6,2,2.0,False,False,3,
SH-1796,2024-09-05,Day (07:00-19:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,18,3.6,3.6,False,False,4,
SH-1796,2024-09-05,Day (07:00-19:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,18,3.6,3.6,False,False,4,
SH-1796,2024-09-05,Day (07:00-19:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,18,3.6,3.6,False,False,4,
SH-1796,2024-09-05,Day (07:00-19:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,18,3.6,3.6,False,False,4,
SH-1796,2024-09-05,Day (07:00-19:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,18,3.6,3.6,False,False,4,
SH-1797,2024-09-05,Day (07:00-19:00),ED,RN-ED-002,Cath Dennis,RN,False,3,12,4,4.0,False,False,4,
SH-1797,2024-09-05,Day (07:00-19:00),ED,RN-ED-003,Mike Chan,RN,False,3,12,4,4.0,False,False,4,
SH-1797,2024-09-05,Day (07:00-19:00),ED,RN-ED-004,Rosa Diaz,RN,False,3,12,4,4.0,False,False,4,
SH-1798,2024-09-05,Day (07:00-19:00),Psychiatric,RN-PSY-002,Amy West,RN,False,2,9,4.5,4.5,False,False,6,
SH-1798,2024-09-05,Day (07:00-19:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,2,9,4.5,4.5,False,False,6,
SH-1799,2024-09-05,Night (19:00-07:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,5,7,1.4,1.4,False,False,2,
SH-1799,2024-09-05,Night (19:00-07:00),ICU,RN-ICU-002,James Park,RN,False,5,7,1.4,1.4,False,False,2,
SH-1799,2024-09-05,Night (19:00-07:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,5,7,1.4,1.4,False,False,2,
SH-1799,2024-09-05,Night (19:00-07:00),ICU,RN-ICU-005,Angela Reyes,RN,False,5,7,1.4,1.4,False,False,2,
SH-1799,2024-09-05,Night (19:00-07:00),ICU,RN-ICU-006,Thomas Chen,RN,False,5,7,1.4,1.4,False,False,2,
SH-1800,2024-09-05,Night (19:00-07:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,24,4.8,4.8,False,False,5,
SH-1800,2024-09-05,Night (19:00-07:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,24,4.8,4.8,False,False,5,
SH-1800,2024-09-05,Night (19:00-07:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,24,4.8,4.8,False,False,5,
SH-1800,2024-09-05,Night (19:00-07:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,24,4.8,4.8,False,False,5,
SH-1800,2024-09-05,Night (19:00-07:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,24,4.8,4.8,False,False,5,
SH-1801,2024-09-05,Night (19:00-07:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,3,7,2.33,2.33,False,False,3,
SH-1801,2024-09-05,Night (19:00-07:00),Step-Down,RN-SD-003,Barry White,RN,False,3,7,2.33,2.33,False,False,3,
SH-1801,2024-09-05,Night (19:00-07:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,3,7,2.33,2.33,False,False,3,
SH-1802,2024-09-05,Night (19:00-07:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,18,3.6,3.6,False,False,4,
SH-1802,2024-09-05,Night (19:00-07:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,18,3.6,3.6,False,False,4,
SH-1802,2024-09-05,Night (19:00-07:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,18,3.6,3.6,False,False,4,
SH-1802,2024-09-05,Night (19:00-07:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,18,3.6,3.6,False,False,4,
SH-1802,2024-09-05,Night (19:00-07:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,18,3.6,3.6,False,False,4,
SH-1803,2024-09-05,Night (19:00-07:00),ED,RN-ED-002,Cath Dennis,RN,False,3,9,3,3.0,False,False,4,
SH-1803,2024-09-05,Night (19:00-07:00),ED,RN-ED-003,Mike Chan,RN,False,3,9,3,3.0,False,False,4,
SH-1803,2024-09-05,Night (19:00-07:00),ED,RN-ED-004,Rosa Diaz,RN,False,3,9,3,3.0,False,False,4,
SH-1804,2024-09-05,Night (19:00-07:00),Psychiatric,RN-PSY-002,Amy West,RN,False,2,9,4.5,4.5,False,False,6,
SH-1804,2024-09-05,Night (19:00-07:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,2,9,4.5,4.5,False,False,6,
SH-1805,2024-09-06,Day (07:00-19:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,5,7,1.4,1.4,False,False,2,
SH-1805,2024-09-06,Day (07:00-19:00),ICU,RN-ICU-002,James Park,RN,False,5,7,1.4,1.4,False,False,2,
SH-1805,2024-09-06,Day (07:00-19:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,5,7,1.4,1.4,False,False,2,
SH-1805,2024-09-06,Day (07:00-19:00),ICU,RN-ICU-005,Angela Reyes,RN,False,5,7,1.4,1.4,False,False,2,
SH-1805,2024-09-06,Day (07:00-19:00),ICU,RN-ICU-006,Thomas Chen,RN,False,5,7,1.4,1.4,False,False,2,
SH-1806,2024-09-06,Day (07:00-19:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,6,29,4.83,4.83,False,False,5,
SH-1806,2024-09-06,Day (07:00-19:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,6,29,4.83,4.83,False,False,5,
SH-1806,2024-09-06,Day (07:00-19:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,6,29,4.83,4.83,False,False,5,
SH-1806,2024-09-06,Day (07:00-19:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,6,29,4.83,4.83,False,False,5,
SH-1806,2024-09-06,Day (07:00-19:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,6,29,4.83,4.83,False,False,5,
SH-1806,2024-09-06,Day (07:00-19:00),Med/Surg,RN-MS-007,Carlos Ruiz,LVN,False,6,29,4.83,4.83,False,False,5,
SH-1807,2024-09-06,Day (07:00-19:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,4,11,2.75,2.75,False,False,3,
SH-1807,2024-09-06,Day (07:00-19:00),Step-Down,RN-SD-003,Barry White,RN,False,4,11,2.75,2.75,False,False,3,
SH-1807,2024-09-06,Day (07:00-19:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,4,11,2.75,2.75,False,False,3,
SH-1807,2024-09-06,Day (07:00-19:00),Step-Down,RN-SD-005,Phil Owens,RN,False,4,11,2.75,2.75,False,False,3,
SH-1808,2024-09-06,Day (07:00-19:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,4,16,4,4.0,False,False,4,
SH-1808,2024-09-06,Day (07:00-19:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,4,16,4,4.0,False,False,4,
SH-1808,2024-09-06,Day (07:00-19:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,4,16,4,4.0,False,False,4,
SH-1808,2024-09-06,Day (07:00-19:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,4,16,4,4.0,False,False,4,
SH-1809,2024-09-06,Day (07:00-19:00),ED,RN-ED-002,Cath Dennis,RN,False,2,7,3.5,3.5,False,False,4,
SH-1809,2024-09-06,Day (07:00-19:00),ED,RN-ED-003,Mike Chan,RN,False,2,7,3.5,3.5,False,False,4,
SH-1810,2024-09-06,Day (07:00-19:00),Psychiatric,RN-PSY-002,Amy West,RN,False,3,16,5.33,5.33,False,False,6,
SH-1810,2024-09-06,Day (07:00-19:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,3,16,5.33,5.33,False,False,6,
SH-1810,2024-09-06,Day (07:00-19:00),Psychiatric,RN-PSY-004,Nina Green,RN,False,3,16,5.33,5.33,False,False,6,
SH-1811,2024-09-06,Night (19:00-07:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,4,5,1.25,1.25,False,False,2,
SH-1811,2024-09-06,Night (19:00-07:00),ICU,RN-ICU-002,James Park,RN,False,4,5,1.25,1.25,False,False,2,
SH-1811,2024-09-06,Night (19:00-07:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,4,5,1.25,1.25,False,False,2,
SH-1811,2024-09-06,Night (19:00-07:00),ICU,RN-ICU-005,Angela Reyes,RN,False,4,5,1.25,1.25,False,False,2,
SH-1812,2024-09-06,Night (19:00-07:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,6,30,5,5.0,False,False,5,
SH-1812,2024-09-06,Night (19:00-07:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,6,30,5,5.0,False,False,5,
SH-1812,2024-09-06,Night (19:00-07:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,6,30,5,5.0,False,False,5,
SH-1812,2024-09-06,Night (19:00-07:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,6,30,5,5.0,False,False,5,
SH-1812,2024-09-06,Night (19:00-07:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,6,30,5,5.0,False,False,5,
SH-1812,2024-09-06,Night (19:00-07:00),Med/Surg,RN-MS-007,Carlos Ruiz,LVN,False,6,30,5,5.0,False,False,5,
SH-1813,2024-09-06,Night (19:00-07:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,3,8,2.67,2.67,False,False,3,
SH-1813,2024-09-06,Night (19:00-07:00),Step-Down,RN-SD-003,Barry White,RN,False,3,8,2.67,2.67,False,False,3,
SH-1813,2024-09-06,Night (19:00-07:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,3,8,2.67,2.67,False,False,3,
SH-1814,2024-09-06,Night (19:00-07:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,17,3.4,3.4,False,False,4,
SH-1814,2024-09-06,Night (19:00-07:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,17,3.4,3.4,False,False,4,
SH-1814,2024-09-06,Night (19:00-07:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,17,3.4,3.4,False,False,4,
SH-1814,2024-09-06,Night (19:00-07:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,17,3.4,3.4,False,False,4,
SH-1814,2024-09-06,Night (19:00-07:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,17,3.4,3.4,False,False,4,
SH-1815,2024-09-06,Night (19:00-07:00),ED,RN-ED-002,Cath Dennis,RN,False,2,5,2.5,2.5,False,False,4,
SH-1815,2024-09-06,Night (19:00-07:00),ED,RN-ED-003,Mike Chan,RN,False,2,5,2.5,2.5,False,False,4,
SH-1816,2024-09-06,Night (19:00-07:00),Psychiatric,RN-PSY-002,Amy West,RN,False,2,9,4.5,4.5,False,False,6,
SH-1816,2024-09-06,Night (19:00-07:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,2,9,4.5,4.5,False,False,6,
SH-1817,2024-09-07,Day (07:00-19:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,5,10,2,2.0,False,False,2,
SH-1817,2024-09-07,Day (07:00-19:00),ICU,RN-ICU-002,James Park,RN,False,5,10,2,2.0,False,False,2,
SH-1817,2024-09-07,Day (07:00-19:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,5,10,2,2.0,False,False,2,
SH-1817,2024-09-07,Day (07:00-19:00),ICU,RN-ICU-005,Angela Reyes,RN,False,5,10,2,2.0,False,False,2,
SH-1817,2024-09-07,Day (07:00-19:00),ICU,RN-ICU-006,Thomas Chen,RN,False,5,10,2,2.0,False,False,2,
SH-1818,2024-09-07,Day (07:00-19:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,6,29,4.83,4.83,False,False,5,
SH-1818,2024-09-07,Day (07:00-19:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,6,29,4.83,4.83,False,False,5,
SH-1818,2024-09-07,Day (07:00-19:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,6,29,4.83,4.83,False,False,5,
SH-1818,2024-09-07,Day (07:00-19:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,6,29,4.83,4.83,False,False,5,
SH-1818,2024-09-07,Day (07:00-19:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,6,29,4.83,4.83,False,False,5,
SH-1818,2024-09-07,Day (07:00-19:00),Med/Surg,RN-MS-007,Carlos Ruiz,LVN,False,6,29,4.83,4.83,False,False,5,
SH-1819,2024-09-07,Day (07:00-19:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,4,12,3,3.0,False,False,3,
SH-1819,2024-09-07,Day (07:00-19:00),Step-Down,RN-SD-003,Barry White,RN,False,4,12,3,3.0,False,False,3,
SH-1819,2024-09-07,Day (07:00-19:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,4,12,3,3.0,False,False,3,
SH-1819,2024-09-07,Day (07:00-19:00),Step-Down,RN-SD-005,Phil Owens,RN,False,4,12,3,3.0,False,False,3,
