commit_hash	author_name	author_email	date	repo	message
3d2cc5b833b86fdc49376df906a15455cb5ddd44	Jordan Reyes	jreyes@heliouscloud.io	2019-01-11T12:27:11Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #60)
8f8da9390f704fcc20f718a22b6506923518ed29	Jordan Reyes	jreyes@heliouscloud.io	2019-01-12T13:18:36Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #61)
8256bbddd0ba7a9fa5e4ba7ed2d3a74e8a9bcebf	Jordan Reyes	jreyes@heliouscloud.io	2019-01-13T12:17:55Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #62)
e24034fa7782d1f6e9b85493c2cf6be09623ea10	Jordan Reyes	jreyes@heliouscloud.io	2019-01-14T10:23:25Z	prometheus-config	docs: add comments to thanos configuration (helios ref #63)
f5b4df3e0c571f13917df3f6a4b5eccf9f9dcd4b	Jordan Reyes	jreyes@heliouscloud.io	2019-01-15T16:28:27Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #64)
6903a16c0b2fbaa98f76d6ecf89a8e167ccc4b13	Jordan Reyes	jreyes@heliouscloud.io	2019-01-16T15:48:09Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #65)
f7730f2b3dab016617f81da38ec2a6f724365489	Jordan Reyes	jreyes@heliouscloud.io	2019-01-17T16:01:48Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #66)
52603cbd881e08fb84c5151fdce6755c02dd444b	Jordan Reyes	jreyes@heliouscloud.io	2019-01-18T10:48:58Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #67)
39049ca734bb19db575b27c052d5f2eb57e086cb	Jordan Reyes	jreyes@heliouscloud.io	2019-01-19T17:09:35Z	helios-internal-infra	docs: document alert routing configuration (helios ref #68)
7869ee4001aebf00fb46bab9b5a7fe57f19d5eaf	Jordan Reyes	jreyes@heliouscloud.io	2019-01-20T13:24:29Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #69)
21367f3487084dc0da943985aaf012eb49984a74	Jordan Reyes	jreyes@heliouscloud.io	2019-01-21T13:24:35Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #70)
3eff76cd7f989a527a99379d455b4d3b01482745	Jordan Reyes	jreyes@heliouscloud.io	2019-01-22T10:21:08Z	thanos-setup	fix: correct alert label for env selector (helios ref #71)
c767c7d9c82016457b5c67a86dc9daa29cc02b84	Jordan Reyes	jreyes@heliouscloud.io	2019-01-23T12:09:58Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #72)
9ee7e3ac01210382145083f57e8de06771be0021	Jordan Reyes	jreyes@heliouscloud.io	2019-01-24T09:55:32Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #73)
5aa000868c68a7e57ef984c85f967c7077ec51e7	Jordan Reyes	jreyes@heliouscloud.io	2019-01-25T14:31:25Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #74)
4fee493cc16b6c85b3699fcf0e2ec3a5997714e7	Jordan Reyes	jreyes@heliouscloud.io	2019-01-26T15:47:23Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #75)
db70a2f77fe87a98b7a419fc7b672a6f2d9c3568	Jordan Reyes	jreyes@heliouscloud.io	2019-01-27T13:41:37Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #76)
5ce8218bbef3319e9b646129fbb807d5e51114c8	Jordan Reyes	jreyes@heliouscloud.io	2019-01-28T09:58:07Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #77)
7c02fdb510ab37b93ba5c73bf4ac4c6618a1cd6d	Jordan Reyes	jreyes@heliouscloud.io	2019-01-29T11:12:48Z	slo-tracker	docs: document alert routing configuration (helios ref #78)
8ecad6ea3d520118feebeb2d965c9c65bedd340d	Jordan Reyes	jreyes@heliouscloud.io	2019-01-30T13:49:58Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #79)
d27fa50a752ec22ac51172d6e9443f39534efe16	Jordan Reyes	jreyes@heliouscloud.io	2019-01-31T14:32:45Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #80)
1df525ff302c1e5bc3261615a91283eff1da34df	Jordan Reyes	jreyes@heliouscloud.io	2019-02-01T14:44:03Z	prometheus-config	fix: correct alert label for env selector (helios ref #81)
4773722033997baf7555ab621e088a73ee1f7aad	Jordan Reyes	jreyes@heliouscloud.io	2019-02-02T15:47:15Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #82)
ecd88647b8851d6915ddb7f03118e57a844e1277	Jordan Reyes	jreyes@heliouscloud.io	2019-02-03T09:58:52Z	thanos-setup	docs: add comments to thanos configuration (helios ref #83)
6f25e0e5ae1efb768a4276570f7a504d78ced92a	Jordan Reyes	jreyes@heliouscloud.io	2019-02-04T09:44:42Z	slo-tracker	refactor: extract common alert helper macros (helios ref #84)
0da89659939cec0fbf49909a65daa511ec78349b	Jordan Reyes	jreyes@heliouscloud.io	2019-02-05T13:38:29Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #85)
6bb6d5f352060e2cab73e2a6b553a252ef94915a	Jordan Reyes	jreyes@heliouscloud.io	2019-02-06T11:16:15Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #86)
99cf78f77f683ff14260d014555f7d455a40ce58	Jordan Reyes	jreyes@heliouscloud.io	2019-02-07T11:00:07Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #87)
1c1f0bf6a31b20292b240cf546901bed77a213a9	Jordan Reyes	jreyes@heliouscloud.io	2019-02-08T15:25:45Z	grafana-dashboards	docs: document alert routing configuration (helios ref #88)
9a0c3d6b33ee61363b4969719b97b95bf6afaa7b	Jordan Reyes	jreyes@heliouscloud.io	2019-02-09T10:33:58Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #89)
5374dd7047de93e493ae95e469e785abb1d5f466	Jordan Reyes	jreyes@heliouscloud.io	2019-02-10T15:10:53Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #90)
e1bc8a567f24d5985c2b3d450d0b026cec7635c5	Jordan Reyes	jreyes@heliouscloud.io	2019-02-11T13:32:34Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #91)
ebf781cd486541a81d3fa4972df7f0ca0adc47b1	Jordan Reyes	jreyes@heliouscloud.io	2019-02-12T15:37:19Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #92)
adf1841fb8cbdac30b4c8e6a700517fbae1c9b2f	Jordan Reyes	jreyes@heliouscloud.io	2019-02-13T10:06:40Z	prometheus-config	docs: add comments to thanos configuration (helios ref #93)
012dd4da0d6cc7a5d7e466f96a4bc1105ead21f7	Jordan Reyes	jreyes@heliouscloud.io	2019-02-14T14:52:09Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #94)
85b557ec3d56bdf988680bca3476caac6bbf1ff6	Jordan Reyes	jreyes@heliouscloud.io	2019-02-15T12:59:47Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #95)
9c9fc067ff6b327dac82bcb2d94f9d72802dea4f	Jordan Reyes	jreyes@heliouscloud.io	2019-02-16T13:00:10Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #96)
11b2f152feaf2a05072a58f32a71ac0c1b01586d	Jordan Reyes	jreyes@heliouscloud.io	2019-02-17T09:06:04Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #97)
0efb6e295066a90cfa4cb21ae59b76ef49d20ed3	Jordan Reyes	jreyes@heliouscloud.io	2019-02-18T15:33:26Z	helios-internal-infra	docs: document alert routing configuration (helios ref #98)
557b1f7fa1264a8d81a1a6312c9ed319b5386e79	Jordan Reyes	jreyes@heliouscloud.io	2019-02-19T15:10:11Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #99)
0fef7b865ac75b2fd68d9406e7ade750bfaac88c	Jordan Reyes	jreyes@heliouscloud.io	2019-02-20T11:12:31Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #100)
3bb4e90f48f56ca2e698821c00f706967c527b77	Jordan Reyes	jreyes@heliouscloud.io	2019-02-21T10:28:36Z	thanos-setup	fix: correct alert label for env selector (helios ref #101)
66ccb05f8ca9dda18facd4de378829b8b57f67f1	Jordan Reyes	jreyes@heliouscloud.io	2019-02-22T11:12:03Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #102)
2f23d1b0adbbd396000f6e5b0b5f7cd267411999	Jordan Reyes	jreyes@heliouscloud.io	2019-02-23T12:16:57Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #103)
16212da03db1f528b90f542a7ed79062c6605fe8	Jordan Reyes	jreyes@heliouscloud.io	2019-02-24T16:40:58Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #104)
7f86cfa4c92f7df70f187664e0dbae4dc15e0777	Jordan Reyes	jreyes@heliouscloud.io	2019-02-25T11:05:18Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #105)
87da6012537db3e5e8be3ee6045a1ce1bbfc17e3	Jordan Reyes	jreyes@heliouscloud.io	2019-02-26T10:17:04Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #106)
8f4c33def7ef80e62076c5cc95f069539f1d3ec5	Jordan Reyes	jreyes@heliouscloud.io	2019-02-27T12:30:31Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #107)
6259dd39b03a74e2c7b6c2d6404f2ee433dbf665	Jordan Reyes	jreyes@heliouscloud.io	2019-02-28T10:00:03Z	slo-tracker	docs: document alert routing configuration (helios ref #108)
bf8984cb588b2d426272137873b4258a793e157e	Jordan Reyes	jreyes@heliouscloud.io	2019-03-01T09:42:37Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #109)
7ac0205d7ce22d1d97571530b2e2294462b2bf29	Jordan Reyes	jreyes@heliouscloud.io	2019-03-02T09:06:13Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #110)
2fbc1869bd07f978f556a84f6b2324a5de46f48e	Jordan Reyes	jreyes@heliouscloud.io	2019-03-03T09:24:38Z	prometheus-config	fix: correct alert label for env selector (helios ref #111)
d7a7e817f990c03489fbcbf4773dc65f5156f9ef	Jordan Reyes	jreyes@heliouscloud.io	2019-03-04T13:59:31Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #112)
24eb23f006f7d83d31427b3990ca0cd948b8181f	Jordan Reyes	jreyes@heliouscloud.io	2019-03-05T14:38:27Z	thanos-setup	docs: add comments to thanos configuration (helios ref #113)
d648b580d76a16ba9252d9cf56f0c7f4994ba193	Jordan Reyes	jreyes@heliouscloud.io	2019-03-06T14:20:52Z	slo-tracker	refactor: extract common alert helper macros (helios ref #114)
2642507e3b0a6bcb633fb3c864666525f4147c12	Jordan Reyes	jreyes@heliouscloud.io	2019-03-07T14:42:25Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #115)
e673322b2f1f3ee51361625eb51fd7e3dcfc4e10	Jordan Reyes	jreyes@heliouscloud.io	2019-03-08T09:22:55Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #116)
df4355ebc2c474d590b27fc417f97bbe2d6405e1	Jordan Reyes	jreyes@heliouscloud.io	2019-03-09T10:00:29Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #117)
3ed5904cc8ea20b55cdb755495e75e72227db1c2	Jordan Reyes	jreyes@heliouscloud.io	2019-03-10T15:46:53Z	grafana-dashboards	docs: document alert routing configuration (helios ref #118)
a7878c5286edd020b1690eb546e4d05dd0e978d5	Jordan Reyes	jreyes@heliouscloud.io	2019-03-11T11:01:38Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #119)
5a02d219f64d8af6b401a4c13975dada103d5fc0	Jordan Reyes	jreyes@heliouscloud.io	2019-03-12T17:17:44Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #120)
f4d78a8159a1edb2c8ac87d638bf87a2d97e4834	Jordan Reyes	jreyes@heliouscloud.io	2019-03-13T12:23:28Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #121)
6de5b033855f37a095b5f32f347f7eb4c0cf606d	Jordan Reyes	jreyes@heliouscloud.io	2019-03-14T16:32:26Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #122)
bff3bcbace38c5fe9acb7a6df7e34659b7bbf74e	Jordan Reyes	jreyes@heliouscloud.io	2019-03-15T09:40:52Z	prometheus-config	docs: add comments to thanos configuration (helios ref #123)
036661f5891200f249698e4f9f654c3457f8a607	Jordan Reyes	jreyes@heliouscloud.io	2019-03-16T14:55:02Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #124)
27c4a04c874c7d4686aec36372a05516d8edd3d2	Jordan Reyes	jreyes@heliouscloud.io	2019-03-17T14:43:28Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #125)
b34e9afa204d12b590516667bfb565fd271acda5	Jordan Reyes	jreyes@heliouscloud.io	2019-03-18T16:25:47Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #126)
479f4f0b5bf4079caa2bcb90a4c38446b3b233e6	Jordan Reyes	jreyes@heliouscloud.io	2019-03-19T10:22:27Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #127)
76550c4508d3c951937bb04e4351faffd02a97c2	Jordan Reyes	jreyes@heliouscloud.io	2019-03-20T16:42:54Z	helios-internal-infra	docs: document alert routing configuration (helios ref #128)
36efb9dc1a931a791d601ceb79ba0f10842fa387	Jordan Reyes	jreyes@heliouscloud.io	2019-03-21T10:46:24Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #129)
65296293a2e25296feafdf1de1049811246b66a5	Jordan Reyes	jreyes@heliouscloud.io	2019-03-22T12:45:09Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #130)
26165c01beea4180ff5ce4affc7c195203a4df7f	Jordan Reyes	jreyes@heliouscloud.io	2019-03-23T17:02:08Z	thanos-setup	fix: correct alert label for env selector (helios ref #131)
e4c533e57ad298a3e73b46e15b0f7dfa93940751	Jordan Reyes	jreyes@heliouscloud.io	2019-03-24T10:19:53Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #132)
5629fe3440ed56c78914bc7b9d53a2510612886e	Jordan Reyes	jreyes@heliouscloud.io	2019-03-25T17:55:29Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #133)
7232079138bf49649ca7aba26240244c65e790a4	Jordan Reyes	jreyes@heliouscloud.io	2019-03-26T16:07:30Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #134)
ead12da062389b34c73a7b80c70548c55b9ad916	Jordan Reyes	jreyes@heliouscloud.io	2019-03-27T12:15:13Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #135)
23a35e2943c7910bd4adbff3a9535abeb3356138	Jordan Reyes	jreyes@heliouscloud.io	2019-03-28T10:06:27Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #136)
fdda5cb07ea181961cacacc9b8f408fa1a464b51	Jordan Reyes	jreyes@heliouscloud.io	2019-03-29T09:10:59Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #137)
664c726b16ab95cf98e1de064cf7656a16db01e3	Jordan Reyes	jreyes@heliouscloud.io	2019-03-30T15:49:17Z	slo-tracker	docs: document alert routing configuration (helios ref #138)
fd06215edf0dc050b5e7c1e14bc83121989c1d88	Jordan Reyes	jreyes@heliouscloud.io	2019-03-31T13:42:30Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #139)
2d29303d27341b9306fdd133942a0e7cf39ddfa3	Jordan Reyes	jreyes@heliouscloud.io	2019-04-01T10:42:08Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #140)
9356f29e0b39165c7a7b9610b0d4bf4be14da78e	Jordan Reyes	jreyes@heliouscloud.io	2019-04-02T16:05:50Z	prometheus-config	fix: correct alert label for env selector (helios ref #141)
f2b7521133a3d29abad557c6519b4becfa193c10	Jordan Reyes	jreyes@heliouscloud.io	2019-04-03T12:59:36Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #142)
05c6af4e6f3461a88326b7e454adf33750e665f4	Jordan Reyes	jreyes@heliouscloud.io	2019-04-04T10:41:21Z	thanos-setup	docs: add comments to thanos configuration (helios ref #143)
13861c7a66cbf2543f85a9e1a9b5f3ecc4ee973d	Jordan Reyes	jreyes@heliouscloud.io	2019-04-05T15:41:41Z	slo-tracker	refactor: extract common alert helper macros (helios ref #144)
eb511ecf1fa7f500d6f232038dec3e631f9afa44	Jordan Reyes	jreyes@heliouscloud.io	2019-04-06T15:51:14Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #145)
73e04626c239342a28ca11da412cac430969aa9d	Jordan Reyes	jreyes@heliouscloud.io	2019-04-07T10:18:05Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #146)
336c17c8d1b14acba84f88c57d859a2e90e0c625	Jordan Reyes	jreyes@heliouscloud.io	2019-04-08T14:47:37Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #147)
45ce609d1c2da93d473ca90f764ca4b738d176d8	Jordan Reyes	jreyes@heliouscloud.io	2019-04-09T10:36:23Z	grafana-dashboards	docs: document alert routing configuration (helios ref #148)
3f3b6535f0e2058a5251b93a5d4d3d4c98967ec2	Jordan Reyes	jreyes@heliouscloud.io	2019-04-10T14:24:36Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #149)
0f53d3ce1fdd3001039605c1437bddecb547bb7d	Jordan Reyes	jreyes@heliouscloud.io	2019-04-11T13:03:37Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #150)
96b5bb5487c03fcc1c3e9c49ff907da97a2b3a7c	Jordan Reyes	jreyes@heliouscloud.io	2019-04-12T15:27:20Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #151)
f664264c8dae14fd76a3ab9555409e5e39d1217a	Jordan Reyes	jreyes@heliouscloud.io	2019-04-13T11:33:42Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #152)
d1fbbfb97965f0f1ed74580fb1fdea93e4e46033	Jordan Reyes	jreyes@heliouscloud.io	2019-04-14T12:06:25Z	prometheus-config	docs: add comments to thanos configuration (helios ref #153)
d2eb26a3610198ce8f1baa0e1e3e2cd5983787fd	Jordan Reyes	jreyes@heliouscloud.io	2019-04-15T16:20:09Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #154)
248b63028fd18b32ca46c96278e17ba5880b90d6	Jordan Reyes	jreyes@heliouscloud.io	2019-04-16T13:53:14Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #155)
3c388560284bc487305a3664a97d86410f51012e	Jordan Reyes	jreyes@heliouscloud.io	2019-04-17T16:09:38Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #156)
96d6eb882e0e01f3ff89bec4c51663b0669b1960	Jordan Reyes	jreyes@heliouscloud.io	2019-04-18T09:38:20Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #157)
341c656fff1de1b100c8dd7cf9f0d9c73ca5933a	Jordan Reyes	jreyes@heliouscloud.io	2019-04-19T10:17:54Z	helios-internal-infra	docs: document alert routing configuration (helios ref #158)
7ce0b77e3fcad7d98ed0b2bf99faa1d092bdb972	Jordan Reyes	jreyes@heliouscloud.io	2019-04-20T16:40:53Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #159)
411ea28edd9d238d036f64223c06fb4ffa34b9a2	Jordan Reyes	jreyes@heliouscloud.io	2019-04-21T13:45:24Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #160)
0ca3a9a8f33f2fbef4420d3a8d2b831eb2641b70	Jordan Reyes	jreyes@heliouscloud.io	2019-04-22T14:09:52Z	thanos-setup	fix: correct alert label for env selector (helios ref #161)
89639c9f90955f1a96efb3a04293327e88468e9c	Jordan Reyes	jreyes@heliouscloud.io	2019-04-23T12:44:47Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #162)
54adc9be9ee3f6bd0592a1d8a780e4bd4e10e060	Jordan Reyes	jreyes@heliouscloud.io	2019-04-24T11:54:31Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #163)
b3617460bfd31818ef614ef7334b7f17f5cc08c4	Jordan Reyes	jreyes@heliouscloud.io	2019-04-25T13:52:42Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #164)
8ded33dfde10f0914ca71020bcc4ad7d5e1c9a23	Jordan Reyes	jreyes@heliouscloud.io	2019-04-26T11:01:35Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #165)
939a5cad981e3277d7768f926fe81b426d61fd4f	Jordan Reyes	jreyes@heliouscloud.io	2019-04-27T15:43:30Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #166)
fc176e10218df50f9262cc67c5bb592fbd52f699	Jordan Reyes	jreyes@heliouscloud.io	2019-04-28T15:25:04Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #167)
666b7d8c1b5a25736d7c14f9bd964541f5a54214	Jordan Reyes	jreyes@heliouscloud.io	2019-04-29T13:18:44Z	slo-tracker	docs: document alert routing configuration (helios ref #168)
bf8fa45a3e40ea9e8bf908167e49216cbd610a55	Jordan Reyes	jreyes@heliouscloud.io	2019-04-30T17:25:06Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #169)
71a6264bc4ee7bf66e7eec6546bab419c350de0f	Jordan Reyes	jreyes@heliouscloud.io	2019-05-01T09:54:59Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #170)
75e405cafbd908f593c9e92bd3c0ed7e4b2cd9e3	Jordan Reyes	jreyes@heliouscloud.io	2019-05-02T16:41:10Z	prometheus-config	fix: correct alert label for env selector (helios ref #171)
a88e4dda89460bab5150c838e972d7579bc418af	Jordan Reyes	jreyes@heliouscloud.io	2019-05-03T16:44:30Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #172)
c78baaf0f917ee7324b2d6663d985a1c891629d4	Jordan Reyes	jreyes@heliouscloud.io	2019-05-04T11:13:13Z	thanos-setup	docs: add comments to thanos configuration (helios ref #173)
c0242d45388df64d10ad0fe2834422ac8d320f0f	Jordan Reyes	jreyes@heliouscloud.io	2019-05-05T12:47:41Z	slo-tracker	refactor: extract common alert helper macros (helios ref #174)
44c37ab49eb5b545fc27554fb5ae3961e721a9a4	Jordan Reyes	jreyes@heliouscloud.io	2019-05-06T10:43:50Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #175)
589951031c5f6b55718cd435926a856a2ffab715	Jordan Reyes	jreyes@heliouscloud.io	2019-05-07T11:24:27Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #176)
dafd8fe582f35ed469b7e602c9553d66a86bc0fb	Jordan Reyes	jreyes@heliouscloud.io	2019-05-08T11:59:03Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #177)
58e9295fae3b6413deb44ee78eb28eb44ba0ff9f	Jordan Reyes	jreyes@heliouscloud.io	2019-05-09T16:11:03Z	grafana-dashboards	docs: document alert routing configuration (helios ref #178)
e0348c8528f49d4d11eb773d0c8f9cf77686e026	Jordan Reyes	jreyes@heliouscloud.io	2019-05-10T17:41:21Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #179)
160834ae80cce4675ff6661eeadb7239389eee53	Jordan Reyes	jreyes@heliouscloud.io	2019-05-11T11:40:46Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #180)
da37a923c125f40ce3258f830c7fa7b3a49160b9	Jordan Reyes	jreyes@heliouscloud.io	2019-05-12T09:07:15Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #181)
9655d025ceafc30bc04e7bd42c57bb17c445fed6	Jordan Reyes	jreyes@heliouscloud.io	2019-05-13T13:44:38Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #182)
2cf53aa242214a81a4a0ddf9cc97860a07c9b4b5	Jordan Reyes	jreyes@heliouscloud.io	2019-05-14T15:49:44Z	prometheus-config	docs: add comments to thanos configuration (helios ref #183)
61e71435f59720ad903d623879bb0504bab6710d	Jordan Reyes	jreyes@heliouscloud.io	2019-05-15T10:49:29Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #184)
3941d872dce0651b75e687c62d617f457660da8d	Jordan Reyes	jreyes@heliouscloud.io	2019-05-16T15:17:40Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #185)
c8316e3958db6caa541be4cb6105e7802ddb3d34	Jordan Reyes	jreyes@heliouscloud.io	2019-05-17T14:00:07Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #186)
3e11e3ef97a5a4234cf77b9c25f25021cb46cfdc	Jordan Reyes	jreyes@heliouscloud.io	2019-05-18T10:31:41Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #187)
77bf7defada2ad8dd196703234126703d1408181	Jordan Reyes	jreyes@heliouscloud.io	2019-05-19T17:14:01Z	helios-internal-infra	docs: document alert routing configuration (helios ref #188)
325d25c62a088133b1741a4cb39ba91471bc1049	Jordan Reyes	jreyes@heliouscloud.io	2019-05-20T16:17:44Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #189)
5cad8e145cb780d3325c76e24bb162987873dcb9	Jordan Reyes	jreyes@heliouscloud.io	2019-05-21T11:24:30Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #190)
2065dfc19c1d2d3411cf1db58a9efb3713a63802	Jordan Reyes	jreyes@heliouscloud.io	2019-05-22T15:19:36Z	thanos-setup	fix: correct alert label for env selector (helios ref #191)
f83452abc04cb425c29502f06555af4c30f70a7d	Jordan Reyes	jreyes@heliouscloud.io	2019-05-23T14:04:45Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #192)
6b7c9352121c55e25ba3ee4e6bdf7c45b660555e	Jordan Reyes	jreyes@heliouscloud.io	2019-05-24T17:11:25Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #193)
acb3331dd73d53441a8bccd0db790d750dbdc37a	Jordan Reyes	jreyes@heliouscloud.io	2019-05-25T09:25:35Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #194)
d0c8fbcac9dca92c360dba85aed6cf5524cedc7f	Jordan Reyes	jreyes@heliouscloud.io	2019-05-26T17:31:04Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #195)
db2ffe1711fb6c036a575d1dc9be11cd48eeaf18	Jordan Reyes	jreyes@heliouscloud.io	2019-05-27T17:45:52Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #196)
e967d2b7dfd43fb5cb74b3e51c6627b310551651	Jordan Reyes	jreyes@heliouscloud.io	2019-05-28T10:48:48Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #197)
515342bd53101b2949652b902f1412a7406e8f16	Jordan Reyes	jreyes@heliouscloud.io	2019-05-29T10:11:55Z	slo-tracker	docs: document alert routing configuration (helios ref #198)
42a541aba2b4fd1d1c5ec0ce5d0e93ec03a1dd3c	Jordan Reyes	jreyes@heliouscloud.io	2019-05-30T11:00:35Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #199)
cc96ec7a482c6b6330f377379008783d9f68e000	Jordan Reyes	jreyes@heliouscloud.io	2019-05-31T14:07:02Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #200)
495e85eafae062a641d3941b9ed4ce09d9680b6a	Jordan Reyes	jreyes@heliouscloud.io	2019-06-01T12:41:10Z	prometheus-config	fix: correct alert label for env selector (helios ref #201)
72620d6c981bd2b1a876434859024a974ca5db1a	Jordan Reyes	jreyes@heliouscloud.io	2019-06-02T13:54:48Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #202)
c9b160cb70436b98ec12a13aba8660e039af5416	Jordan Reyes	jreyes@heliouscloud.io	2019-06-03T10:32:19Z	thanos-setup	docs: add comments to thanos configuration (helios ref #203)
