customer_id,name,email,phone,dob,ssn_hash,account_tier
CUS001001,Customer Name 1001,user1001@example.com,+1-555-1001,1981-06-22,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001002,Customer Name 1002,user1002@example.com,+1-555-1002,1982-07-23,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001003,Customer Name 1003,user1003@example.com,+1-555-1003,1983-08-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001004,Customer Name 1004,user1004@example.com,+1-555-1004,1984-09-25,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001005,Customer Name 1005,user1005@example.com,+1-555-1005,1985-10-26,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001006,Customer Name 1006,user1006@example.com,+1-555-1006,1986-11-27,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001007,Customer Name 1007,user1007@example.com,+1-555-1007,1987-12-28,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001008,Customer Name 1008,user1008@example.com,+1-555-1008,1988-01-01,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001009,Customer Name 1009,user1009@example.com,+1-555-1009,1989-02-02,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001010,Customer Name 1010,user1010@example.com,+1-555-1010,1990-03-03,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001011,Customer Name 1011,user1011@example.com,+1-555-1011,1991-04-04,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001012,Customer Name 1012,user1012@example.com,+1-555-1012,1992-05-05,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001013,Customer Name 1013,user1013@example.com,+1-555-1013,1993-06-06,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001014,Customer Name 1014,user1014@example.com,+1-555-1014,1994-07-07,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001015,Customer Name 1015,user1015@example.com,+1-555-1015,1995-08-08,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001016,Customer Name 1016,user1016@example.com,+1-555-1016,1996-09-09,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001017,Customer Name 1017,user1017@example.com,+1-555-1017,1997-10-10,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001018,Customer Name 1018,user1018@example.com,+1-555-1018,1998-11-11,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001019,Customer Name 1019,user1019@example.com,+1-555-1019,1999-12-12,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001020,Customer Name 1020,user1020@example.com,+1-555-1020,2000-01-13,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001021,Customer Name 1021,user1021@example.com,+1-555-1021,2001-02-14,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001022,Customer Name 1022,user1022@example.com,+1-555-1022,2002-03-15,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001023,Customer Name 1023,user1023@example.com,+1-555-1023,2003-04-16,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001024,Customer Name 1024,user1024@example.com,+1-555-1024,2004-05-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001025,Customer Name 1025,user1025@example.com,+1-555-1025,2005-06-18,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001026,Customer Name 1026,user1026@example.com,+1-555-1026,2006-07-19,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001027,Customer Name 1027,user1027@example.com,+1-555-1027,2007-08-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001028,Customer Name 1028,user1028@example.com,+1-555-1028,2008-09-21,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001029,Customer Name 1029,user1029@example.com,+1-555-1029,2009-10-22,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001030,Customer Name 1030,user1030@example.com,+1-555-1030,2010-11-23,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001031,Customer Name 1031,user1031@example.com,+1-555-1031,2011-12-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001032,Customer Name 1032,user1032@example.com,+1-555-1032,2012-01-25,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001033,Customer Name 1033,user1033@example.com,+1-555-1033,2013-02-26,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001034,Customer Name 1034,user1034@example.com,+1-555-1034,2014-03-27,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001035,Customer Name 1035,user1035@example.com,+1-555-1035,2015-04-28,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001036,Customer Name 1036,user1036@example.com,+1-555-1036,2016-05-01,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001037,Customer Name 1037,user1037@example.com,+1-555-1037,2017-06-02,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001038,Customer Name 1038,user1038@example.com,+1-555-1038,2018-07-03,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001039,Customer Name 1039,user1039@example.com,+1-555-1039,2019-08-04,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001040,Customer Name 1040,user1040@example.com,+1-555-1040,1980-09-05,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001041,Customer Name 1041,user1041@example.com,+1-555-1041,1981-10-06,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001042,Customer Name 1042,user1042@example.com,+1-555-1042,1982-11-07,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001043,Customer Name 1043,user1043@example.com,+1-555-1043,1983-12-08,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001044,Customer Name 1044,user1044@example.com,+1-555-1044,1984-01-09,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001045,Customer Name 1045,user1045@example.com,+1-555-1045,1985-02-10,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001046,Customer Name 1046,user1046@example.com,+1-555-1046,1986-03-11,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001047,Customer Name 1047,user1047@example.com,+1-555-1047,1987-04-12,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001048,Customer Name 1048,user1048@example.com,+1-555-1048,1988-05-13,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001049,Customer Name 1049,user1049@example.com,+1-555-1049,1989-06-14,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001050,Customer Name 1050,user1050@example.com,+1-555-1050,1990-07-15,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001051,Customer Name 1051,user1051@example.com,+1-555-1051,1991-08-16,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001052,Customer Name 1052,user1052@example.com,+1-555-1052,1992-09-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001053,Customer Name 1053,user1053@example.com,+1-555-1053,1993-10-18,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001054,Customer Name 1054,user1054@example.com,+1-555-1054,1994-11-19,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001055,Customer Name 1055,user1055@example.com,+1-555-1055,1995-12-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001056,Customer Name 1056,user1056@example.com,+1-555-1056,1996-01-21,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001057,Customer Name 1057,user1057@example.com,+1-555-1057,1997-02-22,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001058,Customer Name 1058,user1058@example.com,+1-555-1058,1998-03-23,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001059,Customer Name 1059,user1059@example.com,+1-555-1059,1999-04-24,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001060,Customer Name 1060,user1060@example.com,+1-555-1060,2000-05-25,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001061,Customer Name 1061,user1061@example.com,+1-555-1061,2001-06-26,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001062,Customer Name 1062,user1062@example.com,+1-555-1062,2002-07-27,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001063,Customer Name 1063,user1063@example.com,+1-555-1063,2003-08-28,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001064,Customer Name 1064,user1064@example.com,+1-555-1064,2004-09-01,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001065,Customer Name 1065,user1065@example.com,+1-555-1065,2005-10-02,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001066,Customer Name 1066,user1066@example.com,+1-555-1066,2006-11-03,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001067,Customer Name 1067,user1067@example.com,+1-555-1067,2007-12-04,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001068,Customer Name 1068,user1068@example.com,+1-555-1068,2008-01-05,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001069,Customer Name 1069,user1069@example.com,+1-555-1069,2009-02-06,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001070,Customer Name 1070,user1070@example.com,+1-555-1070,2010-03-07,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001071,Customer Name 1071,user1071@example.com,+1-555-1071,2011-04-08,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001072,Customer Name 1072,user1072@example.com,+1-555-1072,2012-05-09,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001073,Customer Name 1073,user1073@example.com,+1-555-1073,2013-06-10,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001074,Customer Name 1074,user1074@example.com,+1-555-1074,2014-07-11,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001075,Customer Name 1075,user1075@example.com,+1-555-1075,2015-08-12,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001076,Customer Name 1076,user1076@example.com,+1-555-1076,2016-09-13,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001077,Customer Name 1077,user1077@example.com,+1-555-1077,2017-10-14,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001078,Customer Name 1078,user1078@example.com,+1-555-1078,2018-11-15,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001079,Customer Name 1079,user1079@example.com,+1-555-1079,2019-12-16,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001080,Customer Name 1080,user1080@example.com,+1-555-1080,1980-01-17,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001081,Customer Name 1081,user1081@example.com,+1-555-1081,1981-02-18,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001082,Customer Name 1082,user1082@example.com,+1-555-1082,1982-03-19,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001083,Customer Name 1083,user1083@example.com,+1-555-1083,1983-04-20,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001084,Customer Name 1084,user1084@example.com,+1-555-1084,1984-05-21,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001085,Customer Name 1085,user1085@example.com,+1-555-1085,1985-06-22,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001086,Customer Name 1086,user1086@example.com,+1-555-1086,1986-07-23,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001087,Customer Name 1087,user1087@example.com,+1-555-1087,1987-08-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001088,Customer Name 1088,user1088@example.com,+1-555-1088,1988-09-25,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001089,Customer Name 1089,user1089@example.com,+1-555-1089,1989-10-26,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001090,Customer Name 1090,user1090@example.com,+1-555-1090,1990-11-27,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001091,Customer Name 1091,user1091@example.com,+1-555-1091,1991-12-28,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001092,Customer Name 1092,user1092@example.com,+1-555-1092,1992-01-01,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001093,Customer Name 1093,user1093@example.com,+1-555-1093,1993-02-02,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001094,Customer Name 1094,user1094@example.com,+1-555-1094,1994-03-03,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001095,Customer Name 1095,user1095@example.com,+1-555-1095,1995-04-04,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001096,Customer Name 1096,user1096@example.com,+1-555-1096,1996-05-05,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001097,Customer Name 1097,user1097@example.com,+1-555-1097,1997-06-06,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001098,Customer Name 1098,user1098@example.com,+1-555-1098,1998-07-07,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001099,Customer Name 1099,user1099@example.com,+1-555-1099,1999-08-08,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001100,Customer Name 1100,user1100@example.com,+1-555-1100,2000-09-09,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001101,Customer Name 1101,user1101@example.com,+1-555-1101,2001-10-10,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001102,Customer Name 1102,user1102@example.com,+1-555-1102,2002-11-11,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001103,Customer Name 1103,user1103@example.com,+1-555-1103,2003-12-12,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001104,Customer Name 1104,user1104@example.com,+1-555-1104,2004-01-13,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001105,Customer Name 1105,user1105@example.com,+1-555-1105,2005-02-14,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001106,Customer Name 1106,user1106@example.com,+1-555-1106,2006-03-15,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001107,Customer Name 1107,user1107@example.com,+1-555-1107,2007-04-16,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001108,Customer Name 1108,user1108@example.com,+1-555-1108,2008-05-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001109,Customer Name 1109,user1109@example.com,+1-555-1109,2009-06-18,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001110,Customer Name 1110,user1110@example.com,+1-555-1110,2010-07-19,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001111,Customer Name 1111,user1111@example.com,+1-555-1111,2011-08-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001112,Customer Name 1112,user1112@example.com,+1-555-1112,2012-09-21,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001113,Customer Name 1113,user1113@example.com,+1-555-1113,2013-10-22,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001114,Customer Name 1114,user1114@example.com,+1-555-1114,2014-11-23,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001115,Customer Name 1115,user1115@example.com,+1-555-1115,2015-12-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001116,Customer Name 1116,user1116@example.com,+1-555-1116,2016-01-25,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001117,Customer Name 1117,user1117@example.com,+1-555-1117,2017-02-26,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001118,Customer Name 1118,user1118@example.com,+1-555-1118,2018-03-27,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001119,Customer Name 1119,user1119@example.com,+1-555-1119,2019-04-28,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001120,Customer Name 1120,user1120@example.com,+1-555-1120,1980-05-01,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001121,Customer Name 1121,user1121@example.com,+1-555-1121,1981-06-02,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001122,Customer Name 1122,user1122@example.com,+1-555-1122,1982-07-03,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001123,Customer Name 1123,user1123@example.com,+1-555-1123,1983-08-04,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001124,Customer Name 1124,user1124@example.com,+1-555-1124,1984-09-05,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001125,Customer Name 1125,user1125@example.com,+1-555-1125,1985-10-06,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001126,Customer Name 1126,user1126@example.com,+1-555-1126,1986-11-07,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001127,Customer Name 1127,user1127@example.com,+1-555-1127,1987-12-08,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001128,Customer Name 1128,user1128@example.com,+1-555-1128,1988-01-09,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001129,Customer Name 1129,user1129@example.com,+1-555-1129,1989-02-10,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001130,Customer Name 1130,user1130@example.com,+1-555-1130,1990-03-11,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001131,Customer Name 1131,user1131@example.com,+1-555-1131,1991-04-12,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001132,Customer Name 1132,user1132@example.com,+1-555-1132,1992-05-13,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001133,Customer Name 1133,user1133@example.com,+1-555-1133,1993-06-14,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001134,Customer Name 1134,user1134@example.com,+1-555-1134,1994-07-15,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001135,Customer Name 1135,user1135@example.com,+1-555-1135,1995-08-16,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001136,Customer Name 1136,user1136@example.com,+1-555-1136,1996-09-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001137,Customer Name 1137,user1137@example.com,+1-555-1137,1997-10-18,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001138,Customer Name 1138,user1138@example.com,+1-555-1138,1998-11-19,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001139,Customer Name 1139,user1139@example.com,+1-555-1139,1999-12-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001140,Customer Name 1140,user1140@example.com,+1-555-1140,2000-01-21,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001141,Customer Name 1141,user1141@example.com,+1-555-1141,2001-02-22,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001142,Customer Name 1142,user1142@example.com,+1-555-1142,2002-03-23,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001143,Customer Name 1143,user1143@example.com,+1-555-1143,2003-04-24,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001144,Customer Name 1144,user1144@example.com,+1-555-1144,2004-05-25,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001145,Customer Name 1145,user1145@example.com,+1-555-1145,2005-06-26,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001146,Customer Name 1146,user1146@example.com,+1-555-1146,2006-07-27,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001147,Customer Name 1147,user1147@example.com,+1-555-1147,2007-08-28,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001148,Customer Name 1148,user1148@example.com,+1-555-1148,2008-09-01,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001149,Customer Name 1149,user1149@example.com,+1-555-1149,2009-10-02,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001150,Customer Name 1150,user1150@example.com,+1-555-1150,2010-11-03,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001151,Customer Name 1151,user1151@example.com,+1-555-1151,2011-12-04,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001152,Customer Name 1152,user1152@example.com,+1-555-1152,2012-01-05,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001153,Customer Name 1153,user1153@example.com,+1-555-1153,2013-02-06,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001154,Customer Name 1154,user1154@example.com,+1-555-1154,2014-03-07,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001155,Customer Name 1155,user1155@example.com,+1-555-1155,2015-04-08,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001156,Customer Name 1156,user1156@example.com,+1-555-1156,2016-05-09,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001157,Customer Name 1157,user1157@example.com,+1-555-1157,2017-06-10,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001158,Customer Name 1158,user1158@example.com,+1-555-1158,2018-07-11,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001159,Customer Name 1159,user1159@example.com,+1-555-1159,2019-08-12,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001160,Customer Name 1160,user1160@example.com,+1-555-1160,1980-09-13,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001161,Customer Name 1161,user1161@example.com,+1-555-1161,1981-10-14,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001162,Customer Name 1162,user1162@example.com,+1-555-1162,1982-11-15,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001163,Customer Name 1163,user1163@example.com,+1-555-1163,1983-12-16,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001164,Customer Name 1164,user1164@example.com,+1-555-1164,1984-01-17,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001165,Customer Name 1165,user1165@example.com,+1-555-1165,1985-02-18,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001166,Customer Name 1166,user1166@example.com,+1-555-1166,1986-03-19,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001167,Customer Name 1167,user1167@example.com,+1-555-1167,1987-04-20,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001168,Customer Name 1168,user1168@example.com,+1-555-1168,1988-05-21,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001169,Customer Name 1169,user1169@example.com,+1-555-1169,1989-06-22,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001170,Customer Name 1170,user1170@example.com,+1-555-1170,1990-07-23,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001171,Customer Name 1171,user1171@example.com,+1-555-1171,1991-08-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001172,Customer Name 1172,user1172@example.com,+1-555-1172,1992-09-25,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001173,Customer Name 1173,user1173@example.com,+1-555-1173,1993-10-26,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001174,Customer Name 1174,user1174@example.com,+1-555-1174,1994-11-27,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001175,Customer Name 1175,user1175@example.com,+1-555-1175,1995-12-28,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001176,Customer Name 1176,user1176@example.com,+1-555-1176,1996-01-01,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001177,Customer Name 1177,user1177@example.com,+1-555-1177,1997-02-02,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001178,Customer Name 1178,user1178@example.com,+1-555-1178,1998-03-03,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001179,Customer Name 1179,user1179@example.com,+1-555-1179,1999-04-04,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001180,Customer Name 1180,user1180@example.com,+1-555-1180,2000-05-05,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001181,Customer Name 1181,user1181@example.com,+1-555-1181,2001-06-06,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001182,Customer Name 1182,user1182@example.com,+1-555-1182,2002-07-07,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001183,Customer Name 1183,user1183@example.com,+1-555-1183,2003-08-08,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001184,Customer Name 1184,user1184@example.com,+1-555-1184,2004-09-09,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001185,Customer Name 1185,user1185@example.com,+1-555-1185,2005-10-10,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001186,Customer Name 1186,user1186@example.com,+1-555-1186,2006-11-11,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001187,Customer Name 1187,user1187@example.com,+1-555-1187,2007-12-12,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001188,Customer Name 1188,user1188@example.com,+1-555-1188,2008-01-13,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001189,Customer Name 1189,user1189@example.com,+1-555-1189,2009-02-14,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001190,Customer Name 1190,user1190@example.com,+1-555-1190,2010-03-15,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001191,Customer Name 1191,user1191@example.com,+1-555-1191,2011-04-16,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001192,Customer Name 1192,user1192@example.com,+1-555-1192,2012-05-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001193,Customer Name 1193,user1193@example.com,+1-555-1193,2013-06-18,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001194,Customer Name 1194,user1194@example.com,+1-555-1194,2014-07-19,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001195,Customer Name 1195,user1195@example.com,+1-555-1195,2015-08-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001196,Customer Name 1196,user1196@example.com,+1-555-1196,2016-09-21,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001197,Customer Name 1197,user1197@example.com,+1-555-1197,2017-10-22,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001198,Customer Name 1198,user1198@example.com,+1-555-1198,2018-11-23,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001199,Customer Name 1199,user1199@example.com,+1-555-1199,2019-12-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001200,Customer Name 1200,user1200@example.com,+1-555-1200,1980-01-25,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001201,Customer Name 1201,user1201@example.com,+1-555-1201,1981-02-26,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
